"id","reference","CellID","ItClust","Seurat","SingleCellNet","SingleR"
"531","X132666","BoneMarrow",1,1,1,1,1
"532","X132671","BoneMarrow",0,1,1,1,1
"533","X132790","BoneMarrow",1,0,1,1,1
"534","X132821","BoneMarrow",0.05,1,1,1,1
"535","X132905","BoneMarrow",0,1,1,1,1
"536","X133132","BoneMarrow",1,0,1,1,1
"537","X13322","BoneMarrow",0,1,1,1,1
"538","X133286","BoneMarrow",1,1,1,1,1
"539","X133428","BoneMarrow",0,1,1,1,1
"540","X133586","BoneMarrow",0,1,0,0.6,0
"541","X13359","BoneMarrow",0,1,1,1,1
"542","X133634","BoneMarrow",0,0,0.5,1,1
"543","X133657","BoneMarrow",1,1,1,1,1
"544","X133669","BoneMarrow",1,0,1,1,1
"545","X133677","BoneMarrow",1,1,0.6,1,1
"546","X133679","BoneMarrow",1,1,0.5,1,1
"547","X133681","BoneMarrow",1,1,1,1,1
"548","X133738","BoneMarrow",0,0,0.9,1,1
"549","X133774","BoneMarrow",0,1,1,1,1
"550","X13398","BoneMarrow",0,1,0,1,0
"551","X13405","BoneMarrow",1,0,1,1,1
"552","X134110","BoneMarrow",0.65,1,1,1,1
"553","X134113","BoneMarrow",1,0,1,1,1
"554","X134121","BoneMarrow",0,0.9,0,1,0
"555","X134165","BoneMarrow",0.2,1,1,1,1
"556","X134251","BoneMarrow",0.95,1,1,1,1
"557","X134284","BoneMarrow",1,0,1,1,1
"558","X134291","BoneMarrow",1,0,1,1,1
"559","X13443","BoneMarrow",1,0,1,1,1
"560","X13470","BoneMarrow",1,0,1,1,1
"561","X134708","BoneMarrow",0,0,1,1,1
"562","X134711","BoneMarrow",1,0,1,1,1
"563","X134715","BoneMarrow",0.55,1,1,1,1
"564","X134730","BoneMarrow",1,1,1,1,1
"565","X134778","BoneMarrow",0.9,1,1,1,1
"566","X134908","BoneMarrow",0.95,1,1,1,1
"567","X134959","BoneMarrow",0,0,0.9,1,1
"568","X134979","BoneMarrow",1,0,1,1,1
"569","X135043","BoneMarrow",0,1,1,1,1
"570","X135112","BoneMarrow",1,1,1,1,1
"571","X135131","BoneMarrow",0,1,1,1,1
"572","X135172","BoneMarrow",0,0,1,0.4,1
"573","X135182","BoneMarrow",1,0,0.8,1,1
"574","X135206","BoneMarrow",0,0,1,1,1
"575","X13525","BoneMarrow",1,0.9,1,1,1
"576","X135307","BoneMarrow",0,0,0,1,0
"577","X135401","BoneMarrow",1,0,1,1,1
"578","X135407","BoneMarrow",1,0,1,1,1
"579","X135408","BoneMarrow",0,1,1,1,1
"580","X135433","BoneMarrow",1,0,1,1,1
"581","X135578","BoneMarrow",1,1,0.8,1,1
"582","X135599","BoneMarrow",1,0,0.8,1,1
"583","X13562","BoneMarrow",0.6,0.2,1,0,1
"584","X1357","BoneMarrow",1,1,1,1,1
"585","X135745","BoneMarrow",0,0,1,1,1
"586","X135828","BoneMarrow",1,1,1,1,1
"587","X135877","BoneMarrow",0.35,1,1,1,1
"588","X136054","BoneMarrow",0.45,0,1,1,1
"589","X136157","BoneMarrow",0,0,0,0,0.2
"590","X13618","BoneMarrow",0,1,1,1,1
"591","X136216","BoneMarrow",1,1,1,1,1
"592","X136267","BoneMarrow",1,0,1,1,1
"593","X136298","BoneMarrow",1,0,1,1,1
"594","X136320","BoneMarrow",0,1,1,1,1
"595","X136333","BoneMarrow",0.9,0,0.9,1,1
"596","X136351","BoneMarrow",0.9,1,1,1,1
"597","X136390","BoneMarrow",1,0,1,1,1
"598","X136412","BoneMarrow",1,1,1,1,0
"599","X136444","BoneMarrow",0.1,0,1,1,1
"600","X136491","BoneMarrow",1,1,1,1,1
"601","X136501","BoneMarrow",0,0,0,0,0.8
"602","X136569","BoneMarrow",0,1,0,0,1
"603","X136572","BoneMarrow",0,0,0,0,0
"604","X136586","BoneMarrow",1,0,1,1,1
"605","X136605","BoneMarrow",1,1,1,1,1
"606","X136710","BoneMarrow",0,0,1,1,1
"607","X136733","BoneMarrow",0,0,1,1,0
"608","X136744","BoneMarrow",0,0.1,0,0.6,1
"609","X136781","BoneMarrow",0,0,0,0.6,0
"610","X13681","BoneMarrow",0.85,1,1,1,1
"611","X136879","BoneMarrow",1,0,1,1,1
"612","X13697","BoneMarrow",1,0,1,1,1
"613","X137115","BoneMarrow",1,1,1,1,1
"614","X137172","BoneMarrow",1,0,1,1,1
"615","X137209","BoneMarrow",1,1,1,1,1
"616","X137360","BoneMarrow",1,0,1,1,1
"617","X137474","BoneMarrow",1,0,1,1,1
"618","X137507","BoneMarrow",1,0,1,1,1
"619","X137570","BoneMarrow",1,0,1,1,1
"620","X137653","BoneMarrow",0,0,1,1,1
"621","X137816","BoneMarrow",0.9,0.5,0,0,0
"622","X137822","BoneMarrow",0,0,0.7,0.4,0.1
"623","X137863","BoneMarrow",1,1,1,1,1
"624","X137896","BoneMarrow",1,1,1,1,1
"625","X137949","BoneMarrow",1,1,1,1,1
"626","X13807","BoneMarrow",1,0,1,1,1
"627","X138130","BoneMarrow",0.5,1,1,1,1
"628","X138152","BoneMarrow",0.1,1,1,1,1
"629","X138180","BoneMarrow",1,0,1,0.6,0
"630","X138292","BoneMarrow",0,0,0,0,0
"631","X138625","BoneMarrow",0,0,1,1,1
"632","X138706","BoneMarrow",0,0,1,1,0.8
"633","X138736","BoneMarrow",0.95,1,1,1,1
"634","X138782","BoneMarrow",1,1,1,1,1
"635","X138810","BoneMarrow",0,1,0.7,0.5,0.8
"636","X138938","BoneMarrow",0,0.4,1,1,1
"637","X13898","BoneMarrow",1,1,1,1,1
"638","X139054","BoneMarrow",0,0,1,1,1
"639","X139063","BoneMarrow",0,0,1,1,1
"640","X139143","BoneMarrow",0.5,0,1,1,1
"641","X139287","BoneMarrow",0.8,0,1,1,0.8
"642","X139324","BoneMarrow",1,1,1,1,1
"643","X139572","BoneMarrow",0.5,0,1,1,1
"644","X139591","BoneMarrow",1,1,1,1,1
"645","X139631","BoneMarrow",1,1,1,1,1
"646","X139669","BoneMarrow",0,0,0.9,1,1
"647","X139748","BoneMarrow",0,0,1,0.7,0.7
"648","X139845","BoneMarrow",1,1,0,0.1,0
"649","X139884","BoneMarrow",1,1,1,0.5,1
"650","X139965","BoneMarrow",0,1,0.2,1,0
"651","X14001","BoneMarrow",0,0,0.9,1,0
"652","X140015","BoneMarrow",0.4,0,1,1,1
"653","X140119","BoneMarrow",1,0,1,1,1
"654","X140146","BoneMarrow",0,0.1,0.7,0.7,0
"655","X140225","BoneMarrow",1,1,1,1,1
"656","X140262","BoneMarrow",1,1,1,1,1
"657","X140431","BoneMarrow",0.35,1,1,1,1
"658","X140472","BoneMarrow",0.1,0,1,1,1
"659","X140532","BoneMarrow",1,1,1,1,1
"660","X140577","BoneMarrow",0.6,0,1,1,1
"661","X14062","BoneMarrow",1,0,1,1,1
"662","X140638","BoneMarrow",1,1,1,1,1
"663","X140659","BoneMarrow",0.9,1,1,1,1
"664","X140666","BoneMarrow",0,1,1,1,1
"665","X14078","BoneMarrow",1,1,1,1,1
"666","X140826","BoneMarrow",0,0,1,1,1
"667","X140828","BoneMarrow",0.4,1,1,1,1
"668","X140846","BoneMarrow",0,0,1,1,0
"669","X140938","BoneMarrow",0,0.2,1,1,1
"670","X140955","BoneMarrow",0,0,1,1,1
"671","X141004","BoneMarrow",1,0.9,1,1,1
"672","X141013","BoneMarrow",0,1,1,1,1
"673","X141315","BoneMarrow",0.25,1,1,1,1
"674","X141322","BoneMarrow",1,1,1,1,1
"675","X141404","BoneMarrow",0,1,1,1,0.9
"676","X141465","BoneMarrow",0,0,0.4,0.8,0
"677","X141480","BoneMarrow",1,0,1,1,1
"678","X141498","BoneMarrow",0,0,1,1,0.3
"679","X14153","BoneMarrow",1,0,1,1,1
"680","X141544","BoneMarrow",0,1,0,1,0
"681","X141630","BoneMarrow",1,1,1,0.9,1
"682","X141673","BoneMarrow",1,1,1,1,1
"683","X141677","BoneMarrow",1,1,1,1,1
"684","X141721","BoneMarrow",0,0,0,0.7,0
"685","X141879","BoneMarrow",0,0,1,1,1
"686","X141973","BoneMarrow",0,0,1,1,1
"687","X142204","BoneMarrow",1,1,1,1,1
"688","X142213","BoneMarrow",0,1,1,1,1
"689","X142377","BoneMarrow",1,0,1,1,1
"690","X142492","BoneMarrow",1,0,1,1,1
"691","X142556","BoneMarrow",1,0,1,1,1
"692","X14257","BoneMarrow",1,0,1,1,1
"693","X1427","BoneMarrow",1,1,1,1,1
"694","X142703","BoneMarrow",0.8,0,1,1,1
"695","X142768","BoneMarrow",0,0.8,0.6,1,1
"696","X142769","BoneMarrow",1,1,1,1,1
"697","X142818","BoneMarrow",1,1,1,1,1
"698","X142869","BoneMarrow",0,0.9,1,1,0
"699","X14288","BoneMarrow",1,1,1,1,1
"700","X142972","BoneMarrow",0,1,0.6,0.2,1
"701","X142974","BoneMarrow",1,1,1,1,1
"702","X143018","BoneMarrow",0,0,1,1,1
"703","X143189","BoneMarrow",0,0,1,1,1
"704","X143191","BoneMarrow",1,1,1,1,1
"705","X143257","BoneMarrow",0.05,0,1,1,1
"706","X143463","BoneMarrow",1,0,1,1,1
"707","X143560","BoneMarrow",1,0.9,1,1,1
"708","X143749","BoneMarrow",1,1,0.3,0.4,1
"709","X143849","BoneMarrow",0,1,0.8,1,1
"710","X143870","BoneMarrow",0,1,0.4,0,0.8
"711","X143984","BoneMarrow",0,0,1,1,1
"712","X144075","BoneMarrow",0.3,0,1,1,1
"713","X144145","BoneMarrow",1,0,1,1,1
"714","X144262","BoneMarrow",1,0,1,1,1
"715","X144319","BoneMarrow",1,1,1,1,1
"716","X144329","BoneMarrow",1,1,1,0.6,1
"717","X1445","BoneMarrow",1,1,1,1,1
"718","X144505","BoneMarrow",1,1,1,0.8,0
"719","X144530","BoneMarrow",1,1,0.1,0.1,1
"720","X144613","BoneMarrow",1,0,1,1,1
"721","X144681","BoneMarrow",1,1,1,0.4,1
"722","X144696","BoneMarrow",0,0.7,1,1,0
"723","X144709","BoneMarrow",1,1,1,1,1
"724","X144712","BoneMarrow",0,0.1,1,1,0
"725","X144765","BoneMarrow",0.1,0,1,1,1
"726","X144785","BoneMarrow",0,0,1,1,1
"727","X144836","BoneMarrow",0,0.9,1,1,1
"728","X144900","BoneMarrow",0.8,1,1,1,1
"729","X144984","BoneMarrow",0,0.6,1,1,1
"730","X145051","BoneMarrow",0,0,0.6,1,0
"731","X145152","BoneMarrow",0.95,0,1,1,1
"732","X145163","BoneMarrow",0,0,1,1,1
"733","X145174","BoneMarrow",0,0,1,1,1
"734","X145257","BoneMarrow",0,0,0.8,0.2,0
"735","X145295","BoneMarrow",0,0,1,1,1
"736","X145314","BoneMarrow",0.2,0,1,1,1
"737","X145381","BoneMarrow",0.8,1,1,1,1
"738","X145397","BoneMarrow",0,0,1,1,0.8
"739","X145522","BoneMarrow",0,0.9,1,1,1
"740","X145587","BoneMarrow",0,0.5,1,1,0
"741","X145607","BoneMarrow",0.75,0,1,1,1
"742","X145611","BoneMarrow",0,0,0.9,1,1
"743","X145656","BoneMarrow",1,0,1,1,1
"744","X145709","BoneMarrow",1,0,1,1,1
"745","X145882","BoneMarrow",1,1,1,1,1
"746","X145887","BoneMarrow",0.9,0,1,1,1
"747","X145905","BoneMarrow",0,0,1,1,1
"748","X14595","BoneMarrow",1,1,1,1,1
"749","X145953","BoneMarrow",0,1,1,1,1
"750","X145954","BoneMarrow",0.9,1,1,1,1
"751","X146136","BoneMarrow",1,1,1,1,1
"752","X146141","BoneMarrow",0,1,0,0,0
"753","X14628","BoneMarrow",1,0,0.9,1,1
"754","X146292","BoneMarrow",0,0,0,0,0
"755","X146316","BoneMarrow",0.3,1,1,1,1
"756","X146342","BoneMarrow",0,0,1,1,1
"757","X146405","BoneMarrow",0.9,1,1,1,1
"758","X146463","BoneMarrow",0.25,0,1,1,1
"759","X146470","BoneMarrow",0,0,1,1,1
"760","X14649","BoneMarrow",0.6,0,1,1,1
"761","X14654","BoneMarrow",1,1,1,1,1
"762","X146556","BoneMarrow",0,0,1,1,1
"763","X146594","BoneMarrow",0,0,0.2,0,0
"764","X146630","BoneMarrow",0.9,1,1,1,1
"765","X146633","BoneMarrow",0,0,0.6,1,1
"766","X14675","BoneMarrow",0,0,1,1,1
"767","X146793","BoneMarrow",0,0,1,1,1
"768","X146850","BoneMarrow",1,0,1,1,1
"769","X146881","BoneMarrow",1,1,1,1,1
"770","X14690","BoneMarrow",1,0,1,1,1
"771","X146919","BoneMarrow",1,0,1,1,1
"772","X146965","BoneMarrow",0,1,1,1,0.7
"773","X146969","BoneMarrow",0.2,0,1,1,1
"774","X147037","BoneMarrow",1,1,1,1,1
"775","X147047","BoneMarrow",0,0,0,0,0
"776","X147122","BoneMarrow",0,1,1,1,1
"777","X147124","BoneMarrow",0.8,1,1,1,1
"778","X147178","BoneMarrow",1,0,1,1,1
"779","X147183","BoneMarrow",1,0,1,1,1
"780","X147215","BoneMarrow",1,0,1,1,1
"781","X147238","BoneMarrow",0,0,1,0,0
"782","X147273","BoneMarrow",0.9,0,1,1,1
"783","X14730","BoneMarrow",0,1,1,0.8,1
"784","X147317","BoneMarrow",0.05,0,0,0.5,0
"785","X147365","BoneMarrow",0,0,0.9,1,0.6
"786","X147400","BoneMarrow",0,0,1,1,1
"787","X147433","BoneMarrow",0,1,1,1,1
"788","X147547","BoneMarrow",1,1,1,1,1
"789","X147718","BoneMarrow",0,1,1,1,1
"790","X147857","BoneMarrow",0,0,0.9,1,1
"791","X147880","BoneMarrow",1,1,1,1,1
"792","X148108","BoneMarrow",0.4,0,1,1,0.8
"793","X148109","BoneMarrow",0.1,1,1,1,1
"794","X148116","BoneMarrow",0,1,1,1,1
"795","X148124","BoneMarrow",0,0,0.9,1,1
"796","X148146","BoneMarrow",0,0.6,1,0,1
"797","X148382","BoneMarrow",0.5,0,1,1,1
"798","X148511","BoneMarrow",0,1,1,1,0
"799","X148526","BoneMarrow",0.85,0.8,1,1,1
"800","X148538","BoneMarrow",1,1,1,1,1
"801","X148556","BoneMarrow",1,0,0.9,1,1
"802","X148578","BoneMarrow",1,1,1,1,1
"803","X148579","BoneMarrow",0.35,0,1,1,1
"804","X148645","BoneMarrow",0,1,1,1,1
"805","X148671","BoneMarrow",0,0,0.4,0.8,0
"806","X148687","BoneMarrow",1,0,1,1,1
"807","X148742","BoneMarrow",1,1,1,1,1
"808","X148762","BoneMarrow",0,1,1,1,0.7
"809","X148956","BoneMarrow",0,0,1,1,1
"810","X14897","BoneMarrow",1,0,1,1,1
"811","X149201","BoneMarrow",0.9,0,1,1,1
"812","X149252","BoneMarrow",0.2,0,0,0,0
"813","X149280","BoneMarrow",0,0,0,0,0
"814","X149381","BoneMarrow",0,0,1,1,1
"815","X149507","BoneMarrow",0,0,1,0.9,1
"816","X149530","BoneMarrow",1,0,1,1,0.8
"817","X149545","BoneMarrow",0,1,1,1,1
"818","X149574","BoneMarrow",0,0,1,1,1
"819","X149698","BoneMarrow",0,0,1,1,1
"820","X149783","BoneMarrow",1,0,1,1,1
"821","X149809","BoneMarrow",0,1,0,0,0.9
"822","X149896","BoneMarrow",1,1,1,1,1
"823","X149922","BoneMarrow",1,0.9,1,1,1
"824","X150004","BoneMarrow",1,0,1,1,1
"825","X150260","BoneMarrow",0,0,1,0,0.9
"826","X150332","BoneMarrow",0,0,1,1,1
"827","X150353","BoneMarrow",1,1,1,1,1
"828","X150472","BoneMarrow",1,1,0,0.9,0.2
"829","X150546","BoneMarrow",1,0,0.1,0,0
"830","X15057","BoneMarrow",0.7,0,1,1,1
"831","X150818","BoneMarrow",1,0.6,0.3,0.5,1
"832","X150908","BoneMarrow",0,0,1,1,1
"833","X150939","BoneMarrow",1,0.9,1,1,1
"834","X151148","BoneMarrow",0,0,0.7,1,1
"835","X151185","BoneMarrow",0.9,1,1,1,1
"836","X151206","BoneMarrow",1,0,1,1,1
"837","X151214","BoneMarrow",0,1,1,1,0
"838","X151287","BoneMarrow",0,0.5,1,1,0
"839","X151339","BoneMarrow",1,0,1,1,1
"840","X151376","BoneMarrow",1,0,1,1,1
"841","X151444","BoneMarrow",0.9,0.5,0,0.5,0.1
"842","X151450","BoneMarrow",0,0,1,1,0.3
"843","X151501","BoneMarrow",0,0,1,1,1
"844","X151545","BoneMarrow",0,0,0,0.3,0
"845","X151574","BoneMarrow",1,1,1,1,1
"846","X151584","BoneMarrow",1,0.9,1,1,1
"847","X151617","BoneMarrow",0,0,0.9,1,1
"848","X151629","BoneMarrow",1,1,1,1,1
"849","X151661","BoneMarrow",1,1,1,1,1
"850","X151718","BoneMarrow",0,0,1,0.2,0.5
"851","X151749","BoneMarrow",0,1,1,1,0
"852","X151883","BoneMarrow",1,1,1,1,1
"853","X151936","BoneMarrow",1,0,1,1,1
"854","X151962","BoneMarrow",0,0.2,0.1,1,0
"855","X152023","BoneMarrow",1,1,1,1,1
"856","X152056","BoneMarrow",0,1,0.6,1,0
"857","X152227","BoneMarrow",0.9,1,1,1,1
"858","X15226","BoneMarrow",0,0,1,1,1
"859","X152389","BoneMarrow",1,0.3,1,0.2,0.3
"860","X152412","BoneMarrow",1,0.3,0,0,1
"861","X152486","BoneMarrow",1,1,1,1,1
"862","X152556","BoneMarrow",0.1,0,1,1,1
"863","X152612","BoneMarrow",0,0.7,1,1,0
"864","X152651","BoneMarrow",1,1,1,1,1
"865","X152721","BoneMarrow",1,1,1,1,1
"866","X152726","BoneMarrow",1,1,1,1,1
"867","X152743","BoneMarrow",0,0,0,0,0
"868","X152744","BoneMarrow",1,1,1,0.9,1
"869","X152770","BoneMarrow",1,0,1,1,1
"870","X152787","BoneMarrow",0.1,0,1,1,1
"871","X152847","BoneMarrow",1,0,1,1,1
"872","X153046","BoneMarrow",0.75,1,1,1,1
"873","X15306","BoneMarrow",1,0,1,1,1
"874","X153078","BoneMarrow",0,0,1,1,0.8
"875","X153094","BoneMarrow",0,0,1,1,1
"876","X153227","BoneMarrow",0,0.1,0.4,1,0
"877","X153265","BoneMarrow",0.8,0,1,1,1
"878","X153283","BoneMarrow",1,1,1,1,1
"879","X153373","BoneMarrow",0,0,1,1,1
"880","X153474","BoneMarrow",0.15,0,1,1,1
"881","X153502","BoneMarrow",1,0.2,0,0.9,0
"882","X153556","BoneMarrow",0.95,1,1,1,1
"883","X153667","BoneMarrow",1,0,1,1,1
"884","X153693","BoneMarrow",1,1,1,1,1
"885","X153698","BoneMarrow",0,0,0.5,0,0
"886","X153702","BoneMarrow",0,1,1,1,1
"887","X153768","BoneMarrow",1,1,1,1,1
"888","X153919","BoneMarrow",0,0,1,1,0
"889","X153962","BoneMarrow",0,1,1,1,1
"890","X15400","BoneMarrow",0,0,0,0,0
"891","X154029","BoneMarrow",0.2,0,1,1,1
"892","X154102","BoneMarrow",0.1,0,1,1,1
"893","X154243","BoneMarrow",0,0,1,1,0.8
"894","X154289","BoneMarrow",0,0,1,1,1
"895","X154393","BoneMarrow",0,0,0,0,0.4
"896","X154644","BoneMarrow",1,1,1,1,1
"897","X154658","BoneMarrow",1,1,1,1,1
"898","X154930","BoneMarrow",0,1,1,1,1
"899","X155088","BoneMarrow",0.8,0,1,0.9,1
"900","X155118","BoneMarrow",0.7,1,1,1,1
"901","X155178","BoneMarrow",1,0,0.8,1,1
"902","X155272","BoneMarrow",0.95,1,1,1,0.3
"903","X155405","BoneMarrow",0,0.2,0.9,1,0.9
"904","X155416","BoneMarrow",1,0,1,1,1
"905","X155451","BoneMarrow",0.4,0,1,1,1
"906","X155462","BoneMarrow",1,1,1,1,1
"907","X15548","BoneMarrow",1,1,1,1,1
"908","X155489","BoneMarrow",1,1,1,1,1
"909","X155520","BoneMarrow",1,1,0.9,1,1
"910","X155569","BoneMarrow",0.1,0,1,1,1
"911","X155604","BoneMarrow",1,1,1,1,1
"912","X155609","BoneMarrow",0.2,0.3,1,0.9,1
"913","X155664","BoneMarrow",0.1,0,1,1,0.9
"914","X155691","BoneMarrow",0,0,1,1,1
"915","X155738","BoneMarrow",0.15,1,1,0.9,1
"916","X155845","BoneMarrow",1,0,1,1,1
"917","X155904","BoneMarrow",0.5,0,1,1,1
"918","X1560","BoneMarrow",1,1,1,1,1
"919","X156025","BoneMarrow",0.2,1,0,0,1
"920","X156059","BoneMarrow",0,1,1,1,0.1
"921","X15618","BoneMarrow",1,1,1,1,1
"922","X156218","BoneMarrow",0.8,1,1,0.9,0.3
"923","X156275","BoneMarrow",0.8,1,0.7,1,1
"924","X15630","BoneMarrow",1,0,1,1,1
"925","X156461","BoneMarrow",0.3,1,1,1,1
"926","X156508","BoneMarrow",1,0,1,1,1
"927","X156529","BoneMarrow",1,0,1,1,0.8
"928","X156564","BoneMarrow",1,1,1,1,1
"929","X156717","BoneMarrow",0,1,1,1,0.8
"930","X15691","BoneMarrow",0,1,1,1,0
"931","X156936","BoneMarrow",0.1,1,1,1,1
"932","X156992","BoneMarrow",0,1,1,1,1
"933","X157031","BoneMarrow",0,0.3,1,1,0
"934","X157053","BoneMarrow",1,0,1,1,1
"935","X157155","BoneMarrow",0,1,1,1,0
"936","X157199","BoneMarrow",0.7,0.2,1,0.5,0
"937","X157262","BoneMarrow",0.2,0,0.9,1,1
"938","X157401","BoneMarrow",1,1,1,1,1
"939","X157437","BoneMarrow",1,1,1,1,1
"940","X157438","BoneMarrow",1,1,0.6,0.6,0.3
"941","X157466","BoneMarrow",1,0,1,1,1
"942","X157474","BoneMarrow",0,1,1,1,1
"943","X157485","BoneMarrow",0,0,0.2,0,0
"944","X15761","BoneMarrow",0,1,1,1,1
"945","X157613","BoneMarrow",0.5,1,1,1,1
"946","X157618","BoneMarrow",0.7,1,1,1,1
"947","X157641","BoneMarrow",0,0.7,1,1,0
"948","X157690","BoneMarrow",0.95,0,1,1,1
"949","X157844","BoneMarrow",1,1,1,1,1
"950","X157852","BoneMarrow",0,1,1,1,1
"951","X157910","BoneMarrow",1,0,1,1,1
"952","X158003","BoneMarrow",0,0,1,1,1
"953","X158045","BoneMarrow",0.35,0,1,1,1
"954","X158083","BoneMarrow",1,0,1,1,1
"955","X158132","BoneMarrow",1,1,1,1,1
"956","X158231","BoneMarrow",0,0,1,1,1
"957","X158280","BoneMarrow",1,1,0.9,0.9,1
"958","X158518","BoneMarrow",1,0,1,1,1
"959","X158524","BoneMarrow",0,0.9,1,1,0
"960","X158537","BoneMarrow",0,1,1,1,1
"961","X158580","BoneMarrow",1,1,0.4,1,1
"962","X158628","BoneMarrow",1,0,1,1,1
"963","X15864","BoneMarrow",1,0,1,1,1
"964","X158670","BoneMarrow",0.5,0,0.9,0,0.8
"965","X158737","BoneMarrow",0.55,1,1,1,1
"966","X159162","BoneMarrow",1,1,1,1,1
"967","X159171","BoneMarrow",1,0,0.9,1,1
"968","X159194","BoneMarrow",1,1,1,1,1
"969","X159296","BoneMarrow",1,1,0.8,1,0
"970","X159315","BoneMarrow",0.6,0,1,1,1
"971","X159372","BoneMarrow",0,0,0.9,1,1
"972","X159390","BoneMarrow",1,1,0,1,1
"973","X159603","BoneMarrow",0.55,1,0.4,0.5,0
"974","X159693","BoneMarrow",1,0,1,1,1
"975","X159794","BoneMarrow",0,0.2,0.5,1,0
"976","X15982","BoneMarrow",1,1,1,1,1
"977","X159918","BoneMarrow",1,0.9,1,1,1
"978","X160030","BoneMarrow",1,0,1,1,1
"979","X160061","BoneMarrow",1,1,1,1,1
"980","X160064","BoneMarrow",0,0,1,1,1
"981","X160073","BoneMarrow",0.6,0,0.4,0.9,0.4
"982","X16008","BoneMarrow",0.5,0,0.7,1,1
"983","X160132","BoneMarrow",1,0.8,0,0,0
"984","X16021","BoneMarrow",1,0,1,1,1
"985","X160244","BoneMarrow",1,1,1,1,1
"986","X160313","BoneMarrow",1,0,1,1,1
"987","X160328","BoneMarrow",0,0,1,1,0.9
"988","X160410","BoneMarrow",1,0,1,1,1
"989","X160454","BoneMarrow",1,1,0,0.4,1
"990","X160469","BoneMarrow",1,NA,1,1,1
"991","X160473","BoneMarrow",1,1,1,1,1
"992","X160581","BoneMarrow",0,1,1,1,1
"993","X160653","BoneMarrow",1,1,0,1,0.8
"994","X160734","BoneMarrow",1,0,1,1,1
"995","X160736","BoneMarrow",1,0,1,1,0.7
"996","X160770","BoneMarrow",1,1,0.3,1,1
"997","X160775","BoneMarrow",1,1,0.2,0.6,0
"998","X160803","BoneMarrow",1,0,1,1,1
"999","X160819","BoneMarrow",1,0,1,1,1
"1000","X160886","BoneMarrow",0,1,1,1,1
"1001","X160918","BoneMarrow",0,1,0.9,0.8,0.1
"1002","X160919","BoneMarrow",0,0,0,1,0
"1003","X160930","BoneMarrow",0.9,0,0,1,1
"1004","X161086","BoneMarrow",0.3,1,1,1,1
"1005","X161087","BoneMarrow",1,0,1,1,1
"1006","X16117","BoneMarrow",0,1,1,1,0.8
"1007","X161360","BoneMarrow",0,0,0.5,0.9,0
"1008","X161380","BoneMarrow",0,0,1,1,0.9
"1009","X161459","BoneMarrow",0,0,0.7,1,0
"1010","X161530","BoneMarrow",1,0,1,1,1
"1011","X161596","BoneMarrow",0,1,0.9,1,0
"1012","X161636","BoneMarrow",1,0,1,1,1
"1013","X161639","BoneMarrow",0,0,1,1,1
"1014","X161672","BoneMarrow",1,0,1,1,1
"1015","X161675","BoneMarrow",1,1,0.1,1,1
"1016","X161698","BoneMarrow",1,0,1,1,1
"1017","X161779","BoneMarrow",0.8,0.9,1,1,1
"1018","X161794","BoneMarrow",1,0,1,1,1
"1019","X161855","BoneMarrow",1,1,1,1,1
"1020","X16191","BoneMarrow",1,0,1,1,1
"1021","X162138","BoneMarrow",1,0,1,1,1
"1022","X16219","BoneMarrow",1,1,1,1,1
"1023","X162277","BoneMarrow",0.05,1,1,1,1
"1024","X162413","BoneMarrow",0,1,1,0.9,0
"1025","X162477","BoneMarrow",1,1,1,1,1
"1026","X162487","BoneMarrow",1,0,1,1,1
"1027","X162526","BoneMarrow",1,0.9,1,1,1
"1028","X162548","BoneMarrow",1,0,0.9,1,1
"1029","X16260","BoneMarrow",1,0,0.8,1,1
"1030","X162655","BoneMarrow",1,1,1,1,0.4
"1031","X162674","BoneMarrow",1,0,1,0.9,1
"1032","X162859","BoneMarrow",1,1,1,1,1
"1033","X162865","BoneMarrow",0,1,0.7,0.3,1
"1034","X162940","BoneMarrow",0,0,0,0,0
"1035","X162961","BoneMarrow",0.1,1,1,1,1
"1036","X162979","BoneMarrow",1,1,1,1,1
"1037","X163064","BoneMarrow",1,1,1,1,1
"1038","X163080","BoneMarrow",1,0.8,0,1,1
"1039","X163114","BoneMarrow",1,0,1,1,1
"1040","X163181","BoneMarrow",0,1,1,1,0
"1041","X163203","BoneMarrow",0,0,1,1,1
"1042","X163262","BoneMarrow",1,1,1,1,1
"1043","X163335","BoneMarrow",1,0,1,1,1
"1044","X16351","BoneMarrow",0,0,0.7,0.3,0
"1045","X163536","BoneMarrow",1,1,1,1,1
"1046","X163636","BoneMarrow",0.95,0,1,1,1
"1047","X163639","BoneMarrow",1,1,0.5,1,0.9
"1048","X163715","BoneMarrow",0,0.1,0.4,0,0
"1049","X163725","BoneMarrow",1,1,1,1,1
"1050","X163802","BoneMarrow",1,0,1,1,1
"1051","X163865","BoneMarrow",1,1,1,1,1
"1052","X163986","BoneMarrow",1,1,1,1,1
"1053","X164102","BoneMarrow",1,1,1,1,1
"1054","X164138","BoneMarrow",0,0,0,0.9,0
"1055","X164179","BoneMarrow",1,0,1,1,1
"1056","X16421","BoneMarrow",0.8,1,1,1,1
"1057","X164229","BoneMarrow",1,1,1,1,1
"1058","X164261","BoneMarrow",1,1,1,1,1
"1059","X164399","BoneMarrow",0.6,1,1,1,1
"1060","X164444","BoneMarrow",1,0,0.1,0.6,0
